steer,nombre,vitesse
0.28,45927,22
0.20,45928,22
0.12,45929,22
0.12,45930,22
0.09,45931,22
0.06,45932,22
0.06,45934,22
0.06,45933,22
0.03,45935,22
0.02,45936,21
0.02,45938,21
0.02,45937,21
0.02,45939,21
0.00,45941,20
0.00,45940,20
0.01,45942,20
0.01,45943,20
0.01,45944,20
0.02,45945,20
0.01,45946,20
0.01,45947,20
0.01,45948,21
0.01,45949,21
0.01,45950,22
-0.00,45951,22
-0.01,45953,22
-0.00,45952,22
-0.01,45954,22
-0.02,45955,22
-0.02,45956,22
-0.01,45958,22
-0.01,45957,22
-0.01,45959,22
-0.00,45961,21
-0.01,45960,21
-0.00,45962,21
0.00,45963,21
0.01,45965,20
0.00,45964,21
0.00,45966,20
0.00,45967,20
0.00,45968,20
0.01,45969,20
0.01,45971,20
0.01,45970,20
0.01,45972,21
0.01,45974,22
-0.00,45977,22
0.00,45975,22
0.00,45976,22
-0.01,45979,22
-0.01,45980,22
-0.01,45981,22
-0.01,45982,22
-0.01,45983,22
0.00,45985,21
0.00,45984,21
-0.00,45986,21
0.00,45987,21
0.00,45988,21
0.01,45989,20
0.01,45990,20
0.00,45991,20
0.01,45993,20
0.01,45994,20
0.02,45995,20
0.02,45996,21
0.01,45997,22
0.01,45998,22
0.00,45999,22
0.00,46000,22
0.00,46001,22
-0.01,46002,22
-0.01,46003,22
-0.01,46004,22
-0.01,46005,22
-0.01,46006,22
-0.01,46007,22
0.00,46009,21
-0.00,46008,21
0.01,46011,21
0.00,46010,21
-0.00,46012,21
0.00,46013,20
0.00,46014,20
0.01,46015,20
0.00,46016,20
0.00,46017,20
0.01,46019,20
0.01,46018,20
0.02,46020,21
0.01,46021,22
0.01,46022,22
0.00,46023,22
0.00,46024,22
-0.00,46025,22
-0.01,46026,22
-0.01,46027,22
-0.01,46028,22
-0.01,46029,22
-0.01,46030,22
-0.00,46031,22
-0.01,46032,21
-0.00,46033,21
0.00,46034,21
0.00,46035,21
0.01,46036,21
0.00,46037,20
0.00,46038,20
0.01,46039,20
0.01,46040,20
0.00,46041,20
0.01,46043,20
0.02,46044,21
0.01,46045,22
0.01,46046,22
0.00,46048,22
-0.00,46049,22
-0.01,46051,22
-0.01,46050,22
-0.01,46052,22
-0.01,46053,22
-0.00,46055,22
-0.00,46056,21
-0.00,46057,21
0.00,46058,21
0.00,46059,21
0.01,46060,21
0.00,46061,20
0.00,46062,20
0.01,46064,20
0.01,46065,20
0.01,46066,20
0.01,46068,21
0.01,46067,21
0.01,46069,21
0.01,46070,22
0.00,46071,22
-0.00,46072,22
-0.00,46073,22
-0.00,46074,22
-0.01,46075,22
-0.01,46076,22
-0.01,46077,22
-0.01,46078,22
-0.00,46080,21
0.01,46081,21
-0.00,46082,21
0.00,46084,21
0.00,46085,20
0.00,46083,21
0.01,46086,20
0.01,46087,20
0.00,46088,20
0.00,46089,20
0.01,46090,20
0.01,46091,20
0.01,46093,21
0.01,46092,21
0.01,46094,22
0.00,46095,22
0.00,46096,22
0.00,46097,22
0.23,46098,22
0.23,46099,22
0.19,46101,22
0.19,46100,22
0.00,46102,22
2.36,46103,22
2.24,46104,21
2.24,46105,21
4.58,46106,21
4.39,46108,21
4.39,46107,21
3.18,46110,20
6.06,46111,20
5.75,46112,20
5.23,46114,20
5.23,46113,20
4.68,46115,21
7.05,46117,22
4.13,46116,21
6.60,46118,22
5.92,46119,22
4.57,46121,22
5.22,46120,22
7.12,46123,22
7.12,46122,22
5.71,46124,22
7.81,46125,22
7.81,46126,22
5.71,46128,21
7.20,46127,21
5.05,46130,21
5.71,46129,21
5.29,46131,20
5.29,46132,20
4.74,46133,20
4.21,46134,20
8.11,46135,20
8.11,46136,20
8.28,46137,20
7.06,46138,21
10.30,46140,22
10.30,46141,22
9.26,46142,22
12.51,46143,22
12.51,46144,22
10.45,46145,22
10.45,46146,22
8.17,46147,22
8.17,46148,22
12.53,46149,21
12.53,46150,21
11.37,46151,21
14.83,46152,21
13.83,46153,21
12.53,46154,20
11.22,46155,20
15.60,46156,20
15.60,46157,20
14.49,46158,20
11.76,46160,20
13.12,46159,20
10.48,46161,21
0.00,46162,21
0.00,46163,22
13.68,46164,22
14.27,46165,22
13.51,46166,22
12.26,46167,22
6.45,46169,22
7.82,46168,22
5.46,46170,22
4.68,46171,22
4.05,46172,22
-1.13,46173,21
-1.60,46174,21
-1.51,46175,21
-1.36,46176,21
-1.36,46177,21
-6.52,46178,20
-6.39,46179,20
-5.85,46180,20
-5.24,46181,20
-4.65,46182,20
-4.12,46183,20
0.00,46184,21
-6.29,46185,21
-6.29,46186,21
-6.02,46187,22
-6.02,46188,22
-0.05,46189,22
0.66,46190,22
0.86,46192,22
0.86,46191,22
8.79,46193,22
8.33,46194,22
7.51,46195,22
7.51,46196,22
15.19,46198,21
11.23,46201,21
13.94,46199,21
11.23,46200,21
20.23,46202,20
19.44,46203,20
17.91,46204,20
14.67,46206,20
25.70,46207,21
25.70,46208,21
27.46,46209,22
25.95,46210,22
30.96,46211,22
30.96,46212,22
28.69,46213,22
23.52,46215,22
26.06,46214,22
21.95,46216,21
21.95,46217,21
19.91,46218,21
17.90,46219,21
14.41,46221,21
16.05,46220,21
13.08,46222,20
11.63,46223,20
10.34,46224,20
9.20,46225,20
8.20,46226,20
7.12,46227,20
5.55,46228,21
5.55,46229,21
4.26,46231,22
4.87,46230,21
3.65,46232,22
2.72,46233,22
2.34,46235,22
2.34,46234,22
1.82,46236,22
1.58,46237,22
1.37,46238,22
1.37,46239,22
1.04,46240,21
1.04,46241,21
1.06,46242,21
0.95,46243,21
0.84,46244,21
0.74,46245,21
0.65,46246,20
0.00,46248,20
0.00,46247,20
0.59,46249,20
0.59,46250,20
0.50,46251,20
0.50,46252,20
0.00,46253,21
0.40,46254,22
0.40,46255,22
0.36,46256,22
0.32,46257,22
0.23,46258,22
0.19,46259,22
0.15,46260,22
0.11,46261,22
0.07,46262,22
0.07,46263,22
0.06,46264,22
0.05,46265,21
0.05,46266,21
0.05,46267,21
0.02,46268,21
0.02,46269,20
0.02,46270,20
0.03,46273,20
0.02,46271,20
0.02,46272,20
0.01,46274,20
0.02,46277,21
0.01,46276,20
0.02,46278,21
0.00,46280,22
0.00,46279,22
0.00,46281,22
-0.00,46282,22
-0.00,46283,22
-0.01,46284,22
-0.01,46285,22
-0.01,46286,22
-0.01,46287,22
-0.01,46288,21
-0.01,46289,21
-0.00,46290,21
-0.00,46291,21
0.00,46292,21
-0.00,46293,20
0.00,46295,20
-0.00,46294,20
0.01,46297,20
0.00,46298,20
0.00,46299,20
0.01,46300,20
0.02,46301,21
0.01,46302,22
0.00,46303,22
-0.00,46306,22
-0.00,46305,22
0.00,46304,22
-0.00,46307,22
-0.01,46308,22
-0.01,46309,22
-0.01,46310,22
-0.00,46311,22
-0.00,46312,22
-0.00,46313,21
-0.00,46315,21
-0.00,46314,21
0.00,46316,21
0.01,46318,20
0.01,46317,21
0.01,46319,20
0.00,46321,20
0.00,46322,20
0.01,46323,20
0.02,46325,21
0.02,46324,21
0.00,46327,22
0.00,46328,22
-0.00,46330,22
-0.01,46331,22
0.00,46329,22
-0.01,46333,22
-0.01,46332,22
-0.01,46334,22
-0.01,46335,22
-0.01,46336,22
-0.01,46337,21
-0.00,46338,21
0.00,46339,21
0.01,46340,21
-0.00,46341,21
0.00,46342,20
0.00,46343,20
0.01,46344,20
0.01,46345,20
0.00,46346,20
0.00,46347,20
0.02,46348,21
0.02,46349,21
0.02,46350,21
0.00,46352,22
-0.00,46353,22
-0.00,46351,22
-0.00,46354,22
-0.00,46355,22
-0.01,46356,22
-0.01,46357,22
-0.01,46358,22
0.00,46359,22
-0.01,46360,21
-0.01,46361,21
-0.00,46362,21
-0.00,46363,21
-0.00,46364,21
-0.00,46365,21
0.00,46366,20
0.01,46367,20
0.01,46368,20
0.00,46369,20
0.00,46370,20
0.01,46371,20
0.02,46373,21
0.02,46372,21
0.01,46375,22
0.01,46374,22
0.00,46376,22
0.00,46377,22
-0.00,46378,22
-0.01,46380,22
-0.01,46379,22
-0.01,46381,22
-0.01,46382,22
-0.00,46383,22
-0.01,46384,21
-0.00,46386,21
-0.01,46385,21
0.00,46387,21
0.00,46388,21
0.00,46389,20
0.00,46390,20
0.01,46391,20
0.01,46392,20
0.01,46393,20
0.01,46394,20
0.01,46395,20
0.02,46396,21
0.02,46397,21
0.02,46398,21
0.00,46399,22
0.00,46400,22
0.00,46401,22
-0.00,46402,22
-0.00,46403,22
-0.01,46404,22
-0.01,46405,22
-0.01,46406,22
-0.00,46407,22
-0.00,46408,22
-0.00,46409,21
-0.00,46410,21
0.00,46411,21
0.01,46413,20
0.01,46412,21
0.01,46414,20
0.00,46415,20
0.00,46416,20
0.01,46417,20
0.01,46419,20
0.01,46418,20
0.02,46420,20
0.01,46421,21
0.01,46422,21
0.01,46423,22
0.01,46424,22
-0.00,46425,22
-0.01,46426,22
-0.01,46427,22
-0.01,46428,22
-0.01,46429,22
-0.01,46430,22
-0.01,46431,22
-0.00,46432,21
0.01,46434,21
0.00,46433,21
-0.00,46435,21
0.00,46436,21
0.00,46437,21
0.01,46438,20
0.01,46439,20
0.00,46440,20
0.02,46445,21
0.01,46444,20
0.01,46443,20
0.01,46446,22
0.01,46448,22
0.00,46449,22
0.01,46447,22
0.00,46450,22
-0.01,46451,22
-0.01,46452,22
-0.01,46453,22
-0.01,46455,22
-0.01,46454,22
-0.00,46456,21
-0.00,46457,21
-0.00,46458,21
0.01,46460,21
0.01,46459,21
0.00,46461,20
0.00,46462,20
0.01,46464,20
0.00,46463,20
0.01,46465,20
0.01,46466,20
0.01,46467,20
0.01,46468,20
0.02,46469,21
0.02,46470,22
0.02,46471,22
0.00,46472,22
-0.00,46473,22
-0.00,46474,22
-0.01,46475,22
-0.01,46477,22
-0.01,46479,22
-0.01,46478,22
0.00,46481,21
0.00,46480,21
-0.00,46482,21
0.00,46483,21
0.00,46484,21
0.01,46485,20
0.00,46487,20
0.01,46486,20
0.01,46489,20
0.01,46490,20
0.00,46488,20
0.01,46491,20
0.01,46492,21
0.01,46493,21
0.01,46494,22
0.00,46496,22
0.01,46495,22
-0.00,46497,22
-0.00,46498,22
-0.01,46499,22
-0.01,46500,22
0.00,46502,22
0.00,46501,22
-0.01,46503,22
-0.00,46504,21
-0.00,46506,21
-0.00,46505,21
-0.00,46507,21
0.01,46510,20
0.00,46509,21
0.00,46508,21
0.01,46511,20
0.00,46512,20
0.01,46513,20
0.01,46514,20
0.01,46515,20
0.02,46516,21
0.01,46517,21
0.01,46518,21
0.01,46519,22
0.00,46520,22
0.00,46521,22
0.00,46522,22
-0.01,46523,22
-0.01,46524,22
-0.01,46525,22
-0.01,46526,22
-0.00,46527,22
-0.01,46528,22
-0.00,46530,21
-0.00,46529,21
0.01,46532,21
0.01,46531,21
0.00,46533,20
0.00,46535,20
0.01,46536,20
0.01,46537,20
0.01,46538,20
0.01,46539,20
0.00,46540,21
0.02,46541,21
0.01,46542,22
0.01,46543,22
0.01,46544,22
-0.00,46545,22
-0.01,46547,22
-0.01,46548,22
-0.00,46546,22
-0.01,46549,22
-0.01,46550,22
-0.01,46551,22
-0.00,46552,21
0.00,46553,21
0.00,46554,21
0.01,46555,21
-0.00,46556,21
0.00,46557,20
0.00,46558,20
0.01,46559,20
0.00,46560,20
0.00,46561,20
0.00,46562,20
0.01,46563,20
0.01,46564,20
0.01,46565,21
0.01,46566,21
0.00,46569,22
0.00,46570,22
0.01,46568,22
0.01,46567,22
-0.00,46571,22
-0.01,46572,22
-0.01,46573,22
-0.01,46574,22
-0.01,46575,22
-0.01,46576,22
-0.00,46577,21
-0.00,46578,21
0.00,46579,21
-0.00,46580,21
-0.00,46581,21
0.00,46582,20
0.01,46584,20
0.00,46586,20
0.01,46585,20
0.01,46587,20
0.02,46588,21
0.02,46589,21
0.02,46590,21
0.00,46591,22
-0.00,46593,22
0.00,46592,22
-0.00,46594,22
-0.00,46595,22
-0.01,46596,22
-0.01,46597,22
-0.01,46598,22
-0.00,46599,22
-0.00,46600,22
-0.01,46601,21
-0.00,46602,21
0.00,46604,21
0.00,46603,21
0.01,46605,21
0.01,46606,20
0.00,46607,20
0.01,46608,20
0.01,46609,20
0.01,46610,20
0.01,46611,20
0.01,46612,21
0.01,46614,21
0.01,46613,21
0.01,46615,22
0.01,46616,22
-0.00,46617,22
-0.00,46619,22
-0.00,46618,22
-0.01,46620,22
-0.01,46621,22
-0.01,46623,22
-0.00,46625,21
-0.01,46624,22
0.00,46626,21
-0.00,46627,21
0.00,46628,21
0.00,46629,21
0.01,46630,20
0.00,46632,20
0.00,46633,20
0.01,46634,20
0.02,46635,20
0.02,46636,20
0.01,46637,21
0.01,46638,22
0.01,46639,22
0.00,46641,22
0.00,46640,22
-0.00,46643,22
-0.00,46642,22
-0.01,46644,22
-0.01,46645,22
-0.01,46646,22
-0.01,46648,22
-0.01,46647,22
-0.00,46649,21
0.00,46650,21
0.00,46651,21
0.00,46652,21
0.00,46653,20
0.00,46654,20
0.01,46656,20
0.01,46655,20
0.01,46657,20
0.00,46658,20
0.01,46659,20
0.01,46660,20
0.02,46661,21
0.02,46662,21
0.00,46663,22
0.00,46664,22
0.00,46665,22
-0.00,46666,22
-0.01,46667,22
-0.01,46668,22
-0.01,46669,22
-0.00,46671,22
-0.01,46670,22
-0.01,46672,21
-0.01,46673,21
-0.00,46674,21
0.00,46675,21
0.00,46676,21
0.01,46677,21
0.00,46679,20
0.01,46680,20
0.00,46678,20
0.01,46681,20
0.00,46682,20
0.00,46683,20
0.02,46684,21
0.02,46685,21
0.01,46686,22
0.00,46688,22
0.01,46687,22
-0.00,46689,22
-0.00,46691,22
-0.00,46690,22
-0.01,46693,22
-0.01,46692,22
-0.01,46694,22
-0.00,46696,22
-0.00,46695,22
0.00,46697,21
0.00,46698,21
0.00,46699,21
0.00,46700,21
0.00,46701,20
0.01,46702,20
0.01,46703,20
0.01,46704,20
0.00,46705,20
0.01,46707,20
0.00,46706,20
0.02,46708,21
0.02,46709,21
0.01,46710,22
0.01,46711,22
0.00,46712,22
-0.00,46713,22
-0.00,46714,22
-0.01,46715,22
-0.01,46716,22
-0.01,46717,22
6.19,46718,22
6.57,46719,22
6.30,46720,21
20.92,46722,21
20.81,46723,21
37.08,46726,20
37.33,46724,20
37.33,46725,20
52.48,46727,20
54.29,46728,22
50.54,46731,22
50.54,46729,22
50.54,46730,22
63.38,46733,24
63.38,46732,24
64.79,46735,23
64.79,46734,23
65.93,46736,23
63.94,46737,23
55.22,46738,23
50.14,46739,23
45.63,46740,23
41.72,46741,23
41.72,46742,23
27.52,46744,23
27.52,46743,23
21.49,46746,23
21.49,46745,23
12.31,46747,22
10.17,46748,22
10.17,46749,22
7.47,46750,22
7.47,46751,22
6.52,46752,22
3.30,46753,21
2.07,46754,21
1.75,46755,21
1.75,46756,21
0.13,46758,20
0.31,46757,20
0.06,46759,20
0.04,46760,20
0.04,46761,20
-0.37,46762,20
-0.37,46763,20
-0.34,46764,21
-0.34,46765,21
-0.26,46767,22
-0.39,46768,22
-0.32,46769,22
-0.32,46770,22
-0.29,46771,22
-0.25,46772,22
-0.25,46773,22
-0.22,46774,22
-0.19,46775,21
-0.19,46776,21
-0.16,46777,21
-0.14,46778,21
-0.14,46779,21
-0.12,46780,21
-0.08,46781,20
-0.08,46782,20
-0.09,46783,20
-0.08,46784,20
-0.06,46785,20
-0.04,46786,20
-0.03,46788,21
-0.03,46789,21
-0.03,46790,22
-0.03,46791,22
-0.03,46793,22
-0.03,46792,22
-0.03,46794,22
-0.03,46795,22
-0.03,46796,22
-0.02,46797,22
-0.02,46798,22
-0.01,46801,21
-0.01,46800,21
-0.01,46799,21
-0.00,46802,21
-0.00,46803,19
0.01,46804,16
-0.05,46805,12
-0.11,46806, 9
-0.12,46807, 1
-0.12,46808, 1
-0.11,46809, 0
-0.11,46810, 0
-0.11,46811, 0
-0.11,46813, 0
-0.11,46812, 0
-0.11,46814, 0
-0.11,46815, 0
-0.11,46816, 0
-0.11,46817, 0
-0.11,46818, 0
-0.11,46819, 0
-0.11,46820, 0
-0.11,46821, 0
-0.11,46822, 0
-0.11,46823, 0
-0.11,46824, 0
-0.11,46825, 0
-0.11,46826, 0
-0.11,46827, 0
-0.11,46829, 0
-0.11,46830, 0
-0.11,46831, 0
-0.11,46832, 0
-0.11,46833, 0
-0.11,46834, 0
-0.11,46835, 0
-0.11,46836, 0
-0.11,46837, 0
-0.11,46838, 0
-0.11,46839, 0
-0.11,46840, 0
-0.11,46841, 0
-0.11,46842, 0
-0.11,46843, 0
-0.11,46845, 0
-0.11,46844, 0
-0.11,46846, 0
-0.11,46847, 0
-0.11,46848, 0
-0.11,46849, 0
-0.11,46850, 0
-0.11,46851, 0
-0.11,46852, 0
-0.11,46853, 0
-0.11,46854, 0
-0.11,46855, 0
-0.11,46856, 0
-0.11,46857, 0
-0.11,46858, 0
-0.11,46859, 0
-0.11,46860, 0
-0.11,46861, 0
-0.11,46862, 0
-0.11,46863, 0
-0.11,46864, 0
-0.11,46865, 0
-0.11,46866, 0
-0.11,46867, 0
-0.11,46869, 0
-0.11,46870, 0
-0.11,46868, 0
-0.11,46871, 0
-0.11,46872, 0
-0.11,46873, 0
-0.11,46875, 0
-0.11,46874, 0
-0.11,46876, 0
-0.11,46878, 0
-0.11,46877, 0
-0.11,46879, 0
-0.11,46880, 0
-0.11,46881, 0
-0.11,46883, 0
-0.11,46882, 0
-0.11,46884, 0
-0.11,46885, 0
-0.11,46886, 0
-0.11,46887, 0
-0.11,46889, 0
-0.11,46888, 0
-0.11,46890, 0
-0.11,46891, 0
-0.11,46892, 0
-0.11,46893, 0
-0.11,46894, 0
-0.11,46895, 0
-0.11,46897, 0
-0.11,46896, 0
-0.11,46898, 0
-0.11,46899, 0
-0.11,46900, 0
-0.11,46902, 0
-0.11,46901, 0
-0.11,46903, 0
-0.11,46905, 0
-0.11,46904, 0
-0.11,46906, 0
-0.11,46908, 0
-0.11,46909, 0
-0.11,46910, 0
-0.11,46911, 0
-0.11,46914, 0
-0.11,46913, 0
-0.11,46912, 0
-0.11,46915, 0
-0.11,46916, 0
-0.11,46917, 0
-0.11,46918, 0
-0.11,46919, 0
-0.11,46920, 0
-0.11,46921, 0
-0.11,46922, 0
-0.11,46924, 0
-0.11,46925, 0
-0.11,46926, 0
-0.11,46927, 0
-0.11,46928, 0
-0.11,46929, 0
-0.11,46930, 0
-0.11,46932, 0
-0.11,46931, 0
-0.11,46933, 0
-0.11,46935, 0
-0.11,46934, 0
-0.11,46936, 0
-0.11,46937, 0
-0.11,46938, 0
-0.11,46940, 0
-0.11,46939, 0
-0.11,46941, 0
-0.11,46942, 0
-0.11,46943, 0
-0.11,46944, 0
-0.11,46945, 0
-0.11,46946, 0
-0.11,46947, 0
-0.11,46948, 0
-0.11,46949, 0
-0.11,46950, 0
-0.11,46951, 0
-0.11,46952, 0
-0.11,46954, 0
-0.11,46953, 0
-0.11,46955, 0
-0.11,46956, 0
-0.11,46957, 0
-0.11,46958, 0
-0.11,46959, 0
-0.11,46960, 0
-0.11,46961, 0
-0.11,46962, 0
-0.11,46963, 0
-0.11,46965, 0
-0.11,46964, 0
-0.11,46966, 0
-0.11,46968, 0
-0.11,46967, 0
-0.11,46969, 0
-0.11,46971, 0
-0.11,46970, 0
-0.11,46972, 0
-0.11,46974, 0
-0.11,46973, 0
-0.11,46975, 0
-0.11,46976, 0
-0.11,46977, 0
-0.11,46979, 0
-0.11,46980, 0
-0.11,46978, 0
-0.11,46981, 0
-0.11,46983, 0
-0.11,46982, 0
-0.11,46984, 0
-0.11,46985, 0
-0.11,46986, 0
-0.11,46987, 0
-0.11,46988, 0
-0.11,46990, 0
-0.11,46989, 0
-0.11,46991, 0
-0.11,46992, 0
-0.11,46993, 0
-0.11,46995, 0
-0.11,46994, 0
-0.11,46996, 0
-0.11,46997, 0
-0.11,46998, 0
-0.11,46999, 0
-0.11,47000, 0
-0.11,47001, 0
-0.11,47002, 0
-0.11,47004, 0
-0.11,47005, 0
-0.11,47006, 0
-0.11,47007, 0
-0.11,47009, 0
-0.11,47008, 0
-0.11,47010, 0
-0.11,47011, 0
-0.11,47012, 0
-0.11,47014, 0
-0.11,47015, 0
-0.11,47016, 0
-0.11,47017, 0
-0.11,47018, 0
-0.11,47019, 0
-0.11,47021, 0
-0.11,47020, 0
-0.11,47022, 0
-0.11,47023, 0
-0.11,47024, 0
-0.11,47026, 0
-0.11,47025, 0
-0.11,47027, 0
-0.11,47028, 0
-0.11,47029, 0
-0.11,47030, 0
-0.11,47031, 0
-0.11,47032, 0
-0.11,47033, 0
-0.11,47034, 0
-0.11,47035, 0
-0.11,47036, 0
-0.11,47038, 0
-0.11,47039, 0
-0.11,47040, 0
-0.11,47041, 0
-0.11,47042, 0
-0.11,47044, 0
-0.11,47043, 0
-0.11,47045, 0
-0.11,47046, 0
-0.11,47047, 0
-0.11,47049, 0
-0.11,47048, 0
-0.11,47050, 0
-0.11,47051, 0
-0.11,47052, 0
-0.11,47053, 0
-0.11,47054, 0
-0.11,47055, 0
-0.11,47056, 0
-0.11,47057, 0
-0.11,47059, 0
-0.11,47060, 0
-0.11,47061, 0
-0.11,47062, 0
-0.11,47063, 0
-0.11,47064, 0
-0.11,47065, 0
-0.11,47066, 0
-0.11,47069, 0
-0.11,47067, 0
-0.11,47068, 0
-0.11,47070, 0
-0.11,47071, 0
-0.11,47072, 0
-0.11,47073, 0
-0.11,47074, 0
-0.11,47075, 0
-0.11,47076, 0
-0.11,47077, 0
-0.11,47078, 0
-0.11,47079, 0
-0.11,47080, 0
-0.11,47081, 0
-0.11,47082, 0
-0.11,47084, 0
-0.11,47083, 0
-0.11,47085, 0
-0.11,47086, 0
-0.11,47087, 0
-0.11,47089, 0
-0.11,47088, 0
-0.11,47091, 0
-0.11,47090, 0
-0.11,47092, 0
-0.11,47093, 0
-0.11,47094, 0
-0.11,47095, 0
-0.11,47096, 0
-0.11,47097, 0
-0.11,47098, 0
-0.11,47099, 0
-0.11,47100, 0
-0.11,47101, 0
-0.11,47102, 0
-0.11,47103, 0
-0.11,47104, 0
-0.11,47105, 0
-0.11,47106, 0
-0.11,47108, 0
-0.11,47107, 0
-0.11,47109, 0
-0.11,47110, 0
-0.11,47111, 0
-0.11,47112, 0
-0.11,47113, 0
-0.11,47114, 0
-0.11,47115, 0
-0.11,47116, 0
-0.11,47118, 0
-0.11,47117, 0
-0.11,47119, 0
-0.11,47121, 0
-0.11,47120, 0
-0.11,47122, 0
-0.11,47123, 0
-0.11,47124, 0
-0.11,47125, 0
-0.11,47126, 0
-0.11,47127, 0
-0.11,47128, 0
-0.10,47129, 1
-0.10,47130, 3
-0.10,47132, 4
-0.10,47131, 4
-0.09,47133, 6
-0.09,47134, 7
-0.09,47135, 8
-0.08,47136, 9
-0.08,47137, 9
-0.07,47138,12
-0.07,47139,13
-0.07,47140,13
-0.06,47141,14
-0.06,47142,16
-0.06,47143,17
-0.06,47144,17
-0.04,47145,19
-0.04,47146,19
-0.04,47147,21
-0.04,47148,21
-0.03,47149,23
-0.03,47150,23
-0.03,47151,23
-0.02,47152,23
-0.02,47153,24
-0.01,47156,24
-0.02,47155,24
-0.02,47154,24
-0.01,47157,24
-0.01,47158,24
-0.00,47159,24
-0.00,47160,24
0.00,47161,23
0.00,47162,23
0.01,47164,23
0.01,47163,23
0.01,47165,22
0.01,47166,22
0.01,47167,22
0.01,47168,22
0.01,47169,22
0.01,47170,21
0.00,47171,21
0.00,47172,21
0.00,47173,21
0.00,47174,20
0.00,47175,20
-0.00,47176,20
-0.00,47177,20
-0.00,47178,20
-0.01,47179,20
-0.01,47180,21
-0.02,47182,21
-0.01,47184,22
-0.01,47183,22
-0.01,47185,22
-0.01,47186,22
-0.00,47187,22
0.00,47188,22
0.00,47189,22
0.00,47190,22
0.00,47192,21
0.00,47193,21
-0.00,47191,22
0.00,47194,21
0.00,47195,21
-0.00,47196,21
0.00,47197,20
0.00,47198,20
0.00,47200,20
0.00,47199,20
0.00,47201,20
-0.00,47202,20
-0.00,47203,20
-0.00,47204,20
-0.01,47205,21
-0.02,47207,22
-0.01,47206,21
-0.02,47208,22
-0.01,47209,22
-0.01,47210,22
-0.01,47211,22
-0.00,47212,22
0.01,47213,22
0.01,47215,22
0.01,47214,22
-0.00,47216,21
-0.04,47217,21
-0.01,47218,21
-0.01,47219,21
-0.00,47220,20
0.01,47221,20
0.01,47222,20
0.00,47223,20
-0.01,47224,20
-0.01,47225,20
-0.02,47226,20
-0.02,47227,21
-0.02,47228,21
-0.01,47229,22
-0.01,47232,22
-0.01,47231,22
-0.01,47230,22
-0.01,47234,22
-0.01,47233,22
0.01,47235,22
0.01,47236,22
0.01,47237,22
0.01,47239,21
0.00,47241,21
0.00,47242,21
0.01,47243,20
0.01,47244,20
0.00,47246,20
0.00,47245,20
-0.02,47247,20
-0.02,47248,20
-0.02,47249,21
-0.02,47250,21
-0.03,47251,22
-0.03,47252,22
-0.03,47253,22
-0.04,47254,22
-0.01,47255,23
-0.01,47256,23
-0.01,47257,23
-0.01,47258,24
-0.01,47259,24
0.00,47260,24
0.01,47261,24
0.01,47262,24
0.01,47263,24
0.01,47264,24
0.01,47265,24
0.01,47266,24
0.01,47267,25
0.01,47268,25
-0.00,47271,29
0.00,47270,28
0.01,47269,27
-0.01,47273,31
-0.01,47272,30
-0.02,47274,32
-0.02,47275,35
-0.02,47277,37
-0.02,47276,36
-0.02,47278,38
-0.02,47279,39
-0.02,47280,40
-0.02,47282,42
-0.02,47281,41
-0.02,47283,42
-0.02,47284,43
-0.02,47285,43
-0.02,47287,45
-0.02,47286,44
-0.02,47288,46
-0.02,47289,47
-0.02,47290,48
-0.01,47291,48
-0.01,47292,48
-0.01,47293,48
-0.01,47294,48
-0.00,47295,48
0.00,47296,48
0.00,47297,48
0.00,47299,50
0.00,47298,48
-0.00,47300,50
-0.00,47301,50
-0.01,47302,52
-0.01,47303,52
-0.02,47304,53
-0.02,47305,54
-0.02,47307,55
-0.03,47308,56
-0.02,47309,57
-0.02,47310,59
-0.02,47311,59
-0.01,47312,60
-0.01,47313,61
-0.01,47314,62
-0.01,47316,62
-0.01,47315,62
-0.01,47317,63
0.09,47318,64
1.50,47319,65
3.70,47320,66
3.70,47321,66
7.24,47322,66
7.24,47323,66
9.23,47324,65
11.69,47325,65
11.32,47326,64
11.32,47327,64
10.80,47328,65
10.80,47329,65
8.57,47330,65
4.49,47332,67
5.18,47331,66
3.61,47334,68
3.46,47335,68
3.61,47333,68
3.89,47336,69
5.06,47337,70
6.09,47339,70
6.09,47338,70
7.10,47340,71
8.61,47341,72
8.61,47342,72
8.78,47343,72
8.45,47344,73
8.09,47345,74
8.09,47346,74
7.50,47347,75
6.75,47349,75
7.50,47348,75
6.74,47350,76
6.00,47351,76
5.47,47352,77
5.47,47353,77
5.21,47354,78
6.45,47355,78
3.92,47358,79
5.36,47356,79
3.92,47357,79
2.49,47359,80
1.42,47360,81
0.52,47362,81
1.42,47361,81
0.21,47363,81
1.18,47365,81
0.47,47364,81
3.10,47366,81
4.07,47367,81
4.07,47368,81
4.82,47369,80
6.83,47371,80
6.83,47370,80
5.26,47372,79
5.26,47373,79
3.18,47375,78
3.64,47376,78
2.30,47377,78
0.83,47378,79
0.83,47379,79
1.30,47381,79
0.83,47380,79
1.77,47382,80
2.48,47383,80
4.01,47384,81
5.48,47386,81
5.48,47385,81
5.40,47387,81
5.40,47388,81
4.33,47390,81
4.33,47389,81
4.02,47392,80
4.02,47391,80
-0.24,47393,80
-0.24,47394,80
-2.31,47395,80
-3.31,47396,80
-4.95,47398,80
-4.42,47399,80
-4.52,47400,79
-2.70,47401,79
