,steer,nombre
24632,5.51,58050.0
2567,-3.41,29521.0
16237,-0.03,49501.0
18743,17.34,52161.0
23152,-14.69,56570.0
16319,0.35,49583.0
12079,0.0,44285.0
2861,-0.01,29900.0
26140,-15.6,59558.0
3353,-2.54,30395.0
19496,-5.22,52914.0
2928,-0.01,29969.0
3410,-6.08,30454.0
8825,0.0,37622.0
5442,-3.78,33505.0
31603,28.56,65021.0
27639,18.23,61057.0
31342,52.48,64760.0
25466,21.77,58884.0
11484,-0.53,43187.0
6854,0.0,35222.0
13986,0.01,46302.0
1565,0.01,28220.0
20739,-7.09,54157.0
1000,-0.09,27205.0
5842,-0.1,34203.0
21770,-39.54,55188.0
15389,-7.23,48642.0
31782,12.44,65200.0
9141,4.53,37939.0
30085,20.21,63503.0
14725,0.83,47378.0
28263,13.11,61681.0
28334,39.75,61752.0
25212,-13.52,58630.0
2749,-0.0,29788.0
15554,-0.02,48811.0
17993,-14.23,51411.0
19392,-14.02,52810.0
22416,5.4,55834.0
24854,29.36,58272.0
6233,-0.0,34599.0
28140,-39.12,61558.0
22133,-6.21,55551.0
23967,-5.34,57385.0
8083,12.61,36697.0
18830,17.87,52248.0
5346,-0.31,33410.0
4577,-4.29,32491.0
18586,-22.63,52004.0
19944,-19.27,53362.0
23421,6.87,56839.0
5181,-11.71,33095.0
4759,-0.01,32673.0
14726,0.83,47379.0
20854,7.3,54272.0
19603,-16.87,53021.0
26837,-18.7,60255.0
15502,0.0,48759.0
25710,-6.53,59128.0
22462,7.16,55880.0
5257,-0.07,33171.0
11539,0.01,43243.0
13735,0.01,46040.0
31463,-9.91,64881.0
6755,3.82,35123.0
23278,-10.46,56696.0
25874,-8.62,59292.0
4193,-9.62,32096.0
9790,0.0,39423.0
22286,7.55,55704.0
11921,0.01,44124.0
21354,5.1,54772.0
27427,5.5,60845.0
1595,-0.01,28250.0
7839,0.01,36448.0
28261,8.93,61679.0
12264,-0.01,44486.0
20036,-7.22,53454.0
4603,-3.15,32517.0
31757,-21.29,65175.0
3792,-0.01,31255.0
10111,-3.23,39755.0
6747,-9.06,35115.0
10137,-0.02,39781.0
26971,9.29,60389.0
12338,-0.01,44614.0
25153,34.19,58571.0
4787,0.01,32701.0
22793,-6.43,56211.0
1266,-0.01,27472.0
9783,0.0,39416.0
31045,-36.63,64463.0
18603,-33.78,52021.0
30461,-22.72,63879.0
20565,-6.17,53983.0
28410,-11.92,61828.0
9179,4.65,37977.0
22957,24.65,56375.0
10909,-0.0,41706.0
27128,-7.62,60546.0
21128,8.94,54546.0
19414,-9.0,52832.0
24330,20.65,57748.0
22270,-9.98,55688.0
15993,0.0,49257.0
23303,7.82,56721.0
27597,20.63,61015.0
5521,-0.95,33584.0
24762,8.23,58180.0
25248,-12.67,58666.0
20620,6.02,54038.0
23160,-9.87,56578.0
9306,0.76,38115.0
19046,-20.81,52464.0
2086,-11.98,28893.0
25782,-5.41,59200.0
546,0.0,25902.0
8860,0.01,37657.0
30866,-18.09,64284.0
20259,-6.49,53677.0
13845,15.6,46157.0
23473,5.41,56891.0
4122,0.01,32025.0
11928,-0.01,44131.0
28594,40.57,62012.0
18719,10.26,52137.0
8690,-0.04,37486.0
9641,0.0,39019.0
31163,-30.4,64581.0
11063,0.0,42322.0
30510,8.09,63928.0
11763,7.31,43957.0
18288,29.42,51706.0
3340,-3.04,30382.0
19412,-11.02,52830.0
23311,5.41,56729.0
8442,6.68,37225.0
2188,31.8,29141.0
3434,-4.66,30479.0
20187,-41.12,53605.0
3911,0.0,31374.0
664,0.05,26037.0
9377,0.01,38186.0
11469,-7.59,43172.0
24787,-5.99,58205.0
31111,-8.7,64529.0
18508,21.59,51926.0
12,0.0,25285.0
11158,-0.01,42417.0
8822,0.01,37619.0
3745,-0.0,30790.0
1729,-30.14,28529.0
21460,6.63,54878.0
23796,9.49,57214.0
8964,0.01,37761.0
4303,-2.91,32206.0
22521,-6.06,55939.0
4543,-5.52,32456.0
28073,-8.59,61491.0
4364,2.43,32278.0
7548,-3.03,36153.0
28780,11.17,62198.0
16142,0.01,49406.0
1389,3.62,27595.0
19525,-5.07,52943.0
7669,-6.79,36274.0
12116,-0.01,44323.0
26223,21.95,59641.0
18727,15.6,52145.0
20574,5.62,53992.0
10217,0.0,39861.0
26512,-7.67,59930.0
665,0.05,26038.0
4276,-7.24,32179.0
27649,10.49,61067.0
10300,-18.48,40618.0
10781,-0.39,41566.0
8154,0.14,36767.0
3527,-0.26,30571.0
31632,-31.7,65050.0
9345,-0.01,38154.0
19912,-49.39,53330.0
19581,-23.58,52999.0
25384,23.21,58802.0
4136,-0.01,32039.0
24991,8.83,58409.0
13778,0.0,46088.0
13028,0.01,45317.0
21673,-8.81,55091.0
5444,-5.94,33507.0
11266,-0.01,42721.0
24061,-5.05,57479.0
6867,-0.01,35235.0
9415,-0.01,38224.0
23825,-7.81,57243.0
2988,0.0,30028.0
15533,-0.01,48788.0
23402,-5.69,56820.0
10889,-0.04,41686.0
23264,-11.32,56682.0
2466,-0.02,29419.0
689,12.3,26062.0
169,1.42,25441.0
16187,0.02,49451.0
26620,-7.75,60038.0
12637,0.01,44919.0
3317,-3.32,30360.0
13152,7.3,45443.0
14161,-0.0,46482.0
8512,12.38,37295.0
17190,22.46,50608.0
31644,-25.92,65062.0
22672,6.84,56090.0
2542,-4.62,29495.0
6459,-2.46,34825.0
12604,-0.0,44885.0
1077,-0.01,27282.0
8244,-0.01,36868.0
14368,-0.01,46692.0
28349,-36.14,61767.0
7228,-0.01,35822.0
18537,8.62,51955.0
27247,8.56,60665.0
28130,-27.91,61548.0
28085,16.61,61503.0
27236,-7.24,60654.0
28895,-8.53,62313.0
23379,5.3,56797.0
28585,-40.49,62003.0
15763,9.95,49026.0
28572,19.78,61990.0
12085,0.01,44291.0
4489,-6.89,32402.0
13041,0.0,45331.0
9557,-17.67,38907.0
14426,6.52,46752.0
13827,7.06,46138.0
19190,27.59,52608.0
29369,-13.37,62787.0
5359,-2.92,33422.0
26191,13.94,59609.0
355,0.01,25627.0
27612,-22.67,61030.0
22733,-5.45,56151.0
29138,-22.67,62556.0
30832,-23.61,64250.0
4084,-0.0,31987.0
13356,-0.0,45651.0
19332,-8.95,52750.0
17971,-39.18,51389.0
30016,-18.93,63434.0
6743,-8.45,35111.0
13859,4.68,46171.0
19132,-24.36,52550.0
19922,-62.31,53340.0
27287,6.44,60705.0
21587,-6.02,55005.0
11998,-0.01,44201.0
24960,-12.97,58378.0
29378,13.72,62796.0
21463,-5.54,54881.0
22967,36.32,56385.0
16028,-0.01,49292.0
5674,-6.34,33737.0
8518,11.87,37301.0
16539,-0.02,49849.0
18450,10.25,51868.0
21129,-8.03,54547.0
14667,1.5,47319.0
6645,-1.18,35013.0
4116,-0.01,32019.0
21979,-5.71,55397.0
19447,6.23,52865.0
31213,-8.11,64631.0
23737,-15.42,57155.0
24122,18.86,57540.0
13655,-0.01,45958.0
30110,-12.02,63528.0
3866,-0.01,31328.0
23119,7.01,56537.0
21556,10.19,54974.0
30578,34.19,63996.0
28940,-8.8,62358.0
27348,-7.65,60766.0
13167,6.65,45457.0
13156,8.39,45446.0
3455,-7.38,30499.0
18745,21.3,52163.0
16891,0.02,50204.0
24990,-7.91,58408.0
31572,10.51,64990.0
12478,0.01,44757.0
13328,-0.01,45624.0
8523,11.05,37306.0
13891,17.91,46204.0
19503,5.74,52921.0
2808,-0.02,29847.0
7462,-0.5,36056.0
24849,-31.23,58267.0
27993,-13.47,61411.0
17997,-8.98,51415.0
30742,-20.69,64160.0
6297,-0.01,34663.0
4313,-0.84,32216.0
2369,3.12,29322.0
24482,7.64,57900.0
21533,-7.12,54951.0
11864,1.77,44065.0
10660,-9.79,41444.0
29974,-24.41,63392.0
15796,0.39,49059.0
23043,16.01,56461.0
54,12.29,25326.0
29552,-28.81,62970.0
17299,-11.22,50717.0
13869,-5.24,46181.0
3560,-0.01,30604.0
18256,10.17,51674.0
5336,3.87,33398.0
25056,-9.63,58474.0
731,13.03,26105.0
674,0.93,26046.0
4475,-5.1,32389.0
12491,-0.01,44770.0
13220,7.97,45514.0
16212,0.02,49476.0
8950,-0.01,37747.0
29481,-8.39,62899.0
12979,0.02,45269.0
21284,-7.69,54702.0
30449,-33.78,63867.0
3758,0.01,30801.0
222,-0.01,25495.0
13902,21.95,46216.0
8517,13.11,37300.0
18301,19.09,51719.0
27465,6.55,60883.0
15548,0.0,48805.0
20681,-6.87,54099.0
7900,0.01,36509.0
16847,0.01,50159.0
5659,-1.01,33722.0
9948,-8.74,39581.0
18373,12.38,51791.0
430,-10.56,25783.0
10032,-0.58,39666.0
18445,9.5,51863.0
31671,-8.98,65089.0
11367,0.0,42821.0
29256,23.72,62674.0
21109,-6.22,54527.0
7589,-4.55,36194.0
4239,-8.93,32142.0
2241,-3.47,29195.0
9928,-9.58,39561.0
18659,-8.94,52077.0
30760,-26.39,64178.0
22904,28.48,56322.0
31803,-36.37,65221.0
11602,18.89,43789.0
21184,6.26,54602.0
2271,-6.08,29224.0
7008,-0.0,35584.0
28109,27.86,61527.0
20990,5.29,54408.0
19552,25.56,52970.0
15130,7.93,47791.0
16596,1.3,49907.0
29211,-31.04,62629.0
9841,-0.01,39474.0
26481,9.91,59899.0
750,14.33,26122.0
19230,-8.67,52648.0
2512,-0.54,29466.0
29296,29.62,62714.0
22560,-35.77,55978.0
8429,32.76,37212.0
4367,2.26,32281.0
1977,-0.01,28783.0
15423,-27.59,48676.0
28513,8.03,61931.0
27976,11.85,61394.0
29230,12.7,62648.0
4278,-5.53,32181.0
25766,-5.19,59184.0
17856,8.85,51274.0
31426,9.67,64844.0
2631,0.01,29584.0
29494,-10.55,62912.0
1304,2.07,27510.0
27556,11.4,60974.0
8231,0.0,36855.0
22742,6.76,56160.0
29395,-10.68,62813.0
29111,27.37,62529.0
2310,-5.62,29263.0
14247,0.01,46568.0
12130,0.01,44337.0
28905,-8.55,62323.0
5510,0.21,33573.0
8101,41.03,36715.0
15737,13.3,48998.0
14681,3.61,47334.0
4742,0.01,32656.0
3624,-2.78,30668.0
9890,-6.92,39523.0
19368,-14.41,52786.0
12775,-17.23,45061.0
1183,-0.0,27388.0
7236,0.0,35830.0
5490,-6.62,33553.0
5952,0.0,34313.0
8409,14.45,37192.0
7452,-0.31,36045.0
18697,-11.63,52115.0
184,0.17,25456.0
23274,-8.37,56692.0
7145,-0.0,35739.0
23489,6.25,56907.0
11794,3.94,43987.0
21192,8.13,54610.0
20709,-6.02,54127.0
1118,0.0,27323.0
30056,-23.33,63474.0
29379,-12.31,62797.0
11673,0.02,43861.0
245,-0.01,25518.0
10375,0.0,40693.0
1693,-4.86,28494.0
14444,-0.29,46771.0
5701,1.38,33765.0
6400,-2.12,34766.0
24561,-8.41,57979.0
2057,-7.06,28863.0
10796,-5.26,41593.0
26582,-6.63,60000.0
25159,44.49,58577.0
27149,8.65,60567.0
7562,-4.96,36167.0
9057,0.0,37854.0
26467,12.28,59885.0
31007,-20.63,64425.0
7619,-5.06,36224.0
29928,-24.68,63346.0
14005,0.0,46322.0
2912,0.0,29951.0
21670,12.18,55088.0
18502,22.81,51920.0
21366,5.7,54784.0
8311,0.01,36936.0
28774,14.51,62192.0
21416,5.64,54834.0
25381,-17.23,58799.0
5017,0.0,32931.0
3616,-10.91,30661.0
16172,-0.01,49436.0
16372,-0.11,49682.0
21623,-10.41,55041.0
29931,21.93,63349.0
20825,-7.52,54243.0
6137,0.01,34499.0
12203,-0.0,44424.0
12940,0.06,45230.0
15280,0.02,48064.0
8863,-0.0,37658.0
24606,5.87,58024.0
15000,0.02,47656.0
24440,5.81,57858.0
20335,-7.22,53753.0
19489,8.55,52907.0
4516,-5.4,32430.0
12975,0.01,45265.0
9031,0.02,37828.0
19902,-20.56,53320.0
10481,-14.38,41264.0
31494,9.91,64912.0
18689,-11.55,52107.0
9417,-0.01,38226.0
18788,29.97,52206.0
2937,0.01,29977.0
16831,-0.01,50142.0
11076,-0.01,42335.0
21530,8.0,54948.0
2058,-12.57,28864.0
16189,0.01,49453.0
18596,-29.05,52014.0
1593,-0.01,28248.0
18853,14.53,52271.0
24681,-14.51,58099.0
27344,-6.06,60762.0
14570,-0.01,47219.0
4805,-0.02,32719.0
24448,6.92,57866.0
17351,-22.04,50769.0
12858,-12.96,45147.0
30053,15.42,63471.0
3626,3.31,30670.0
30549,-8.1,63967.0
19224,-10.65,52642.0
31608,-27.23,65026.0
2446,0.09,29400.0
706,14.01,26080.0
5109,-1.93,33023.0
15733,6.06,48996.0
4551,-3.92,32465.0
17930,43.29,51348.0
3949,0.01,31412.0
25021,8.24,58439.0
20517,-5.98,53935.0
29845,23.51,63263.0
7349,-6.21,35943.0
9008,0.01,37804.0
10214,-0.0,39858.0
27125,9.4,60543.0
26968,5.73,60386.0
23886,8.55,57304.0
21471,-6.69,54889.0
13250,7.1,45545.0
11529,0.01,43231.0
22236,10.86,55654.0
26292,-45.63,59710.0
28238,-10.43,61656.0
17862,9.69,51280.0
4737,0.0,32651.0
11748,7.93,43939.0
15481,0.0,48736.0
11110,-0.0,42370.0
16487,-0.01,49796.0
4786,-0.0,32700.0
19278,-28.34,52696.0
14050,0.01,46368.0
20974,6.56,54392.0
15028,0.68,47686.0
19673,35.23,53091.0
5072,-0.02,32985.0
30269,25.42,63687.0
27262,-6.72,60680.0
11792,3.19,43984.0
14542,0.0,47192.0
28685,11.56,62103.0
29189,-36.32,62607.0
31630,-32.77,65048.0
10997,-0.14,42256.0
2710,0.26,29750.0
17108,0.4,50527.0
12740,-12.68,45022.0
26107,10.3,59525.0
11233,0.0,42687.0
12375,11.55,44652.0
13982,0.0,46298.0
7469,-0.47,36063.0
2686,0.01,29641.0
30993,-8.43,64411.0
1064,0.0,27269.0
21856,5.8,55274.0
10405,-0.0,40723.0
8115,11.45,36729.0
13769,-0.01,46078.0
7162,-0.0,35755.0
29278,36.88,62696.0
4159,-3.07,32065.0
30841,18.45,64259.0
7947,-16.59,36557.0
27429,7.15,60847.0
3471,-5.09,30515.0
16838,0.01,50149.0
23460,-7.04,56878.0
10065,-16.05,39709.0
5196,-7.61,33110.0
26856,5.72,60274.0
21668,11.05,55086.0
24523,-9.79,57941.0
25723,6.69,59141.0
23362,-5.66,56780.0
17468,9.33,50886.0
3241,-0.01,30283.0
17084,1.86,50397.0
5071,-0.01,32986.0
11009,-0.07,42268.0
16577,8.08,49887.0
19111,-9.91,52529.0
16663,-1.2,49976.0
5498,3.8,33561.0
15641,4.7,48899.0
5811,-0.01,33875.0
12388,1.0,44665.0
6563,-4.69,34931.0
8992,0.0,37789.0
14918,0.0,47575.0
27495,-19.86,60913.0
10069,-23.23,39713.0
4042,-0.01,31944.0
15559,-0.01,48816.0
5963,-0.02,34324.0
218,0.01,25490.0
3209,0.0,30250.0
25783,7.72,59201.0
12318,-0.14,44593.0
23509,7.33,56927.0
17265,-12.86,50683.0
19105,-10.31,52523.0
2909,-0.01,29948.0
10177,0.01,39821.0
5157,-6.79,33071.0
770,2.21,26145.0
31106,8.49,64524.0
21572,7.53,54990.0
28391,10.05,61809.0
6149,0.0,34511.0
10391,0.0,40709.0
19443,7.92,52861.0
17577,9.81,50995.0
22185,-6.29,55603.0
1387,4.16,27594.0
27658,-10.56,61076.0
24543,-6.02,57961.0
13382,-0.0,45678.0
21731,5.03,55149.0
14354,0.01,46680.0
17786,-36.42,51204.0
25771,7.93,59189.0
9114,5.41,37911.0
18416,17.72,51834.0
25028,-9.79,58446.0
21142,8.25,54560.0
10222,0.01,39867.0
21802,-10.57,55220.0
4477,-4.01,32391.0
18656,-9.19,52074.0
6729,-6.6,35097.0
14088,-0.01,46406.0
8398,3.04,37181.0
21031,-8.17,54449.0
18652,-9.73,52070.0
15477,-0.01,48732.0
26131,13.83,59549.0
1764,0.08,28567.0
1070,-0.01,27275.0
15754,21.29,49017.0
11781,4.15,43974.0
18457,9.79,51875.0
28982,-8.15,62400.0
21718,6.62,55136.0
38,0.0,25310.0
10648,-10.25,41432.0
20726,6.01,54144.0
20426,6.08,53844.0
27412,-5.34,60830.0
22582,-37.03,56000.0
14130,0.0,46450.0
20533,-6.08,53951.0
1341,11.76,27547.0
5153,-10.24,33067.0
398,-20.63,25753.0
19708,-16.35,53126.0
28688,-10.41,62106.0
3622,-3.26,30666.0
20314,9.11,53732.0
7765,-0.02,36374.0
264,0.01,25536.0
5974,-0.0,34335.0
6493,-3.35,34859.0
12786,-26.38,45072.0
22003,-6.05,55421.0
30225,11.8,63643.0
30364,-35.3,63782.0
17766,-14.51,51184.0
4027,0.0,31931.0
16324,0.11,49588.0
22004,6.05,55422.0
14617,0.01,47268.0
2731,-0.01,29769.0
21398,6.35,54816.0
18505,32.05,51923.0
2696,0.02,29649.0
10569,-0.0,41352.0
22896,30.01,56314.0
7400,-9.7,35994.0
3149,-0.0,30189.0
5849,-0.06,34210.0
31651,16.74,65069.0
8661,0.0,37445.0
4203,-6.47,32106.0
28938,-9.42,62356.0
20520,5.62,53938.0
11410,-0.13,43113.0
13762,0.0,46071.0
30270,-25.42,63688.0
18375,9.71,51793.0
28542,-8.97,61960.0
14025,0.0,46343.0
24571,-9.56,57989.0
15426,-20.31,48679.0
1677,0.0,28478.0
12889,10.32,45179.0
8377,-0.0,37004.0
10544,0.01,41328.0
30900,-19.81,64318.0
8820,0.02,37617.0
30450,33.78,63868.0
15332,0.0,48118.0
27841,-10.07,61259.0
5129,-8.0,33043.0
27246,-5.93,60664.0
16572,3.66,49880.0
3650,5.5,30694.0
28178,-9.33,61596.0
22168,7.0,55586.0
30938,-13.77,64356.0
27281,8.76,60699.0
8994,-0.01,37791.0
5604,0.02,33667.0
29482,8.39,62900.0
18900,-36.72,52318.0
25775,5.65,59193.0
14183,-0.0,46504.0
30987,-8.15,64405.0
14177,-0.0,46498.0
15022,0.02,47679.0
13421,0.01,45716.0
15778,1.99,49040.0
27840,11.22,61258.0
27859,-14.02,61277.0
16687,-0.13,49998.0
12978,0.01,45268.0
14054,0.02,46373.0
15448,-3.73,48703.0
18435,10.7,51853.0
4749,-0.0,32663.0
22009,-5.39,55427.0
13653,-0.02,45955.0
1655,0.0,28310.0
27761,-12.3,61179.0
10501,-6.53,41284.0
9425,0.01,38234.0
23080,-35.79,56498.0
7789,-0.01,36399.0
4372,1.71,32286.0
7660,-6.03,36265.0
25870,-5.71,59288.0
81,3.99,25353.0
1191,-0.0,27396.0
30179,8.62,63597.0
722,11.37,26097.0
21642,7.49,55060.0
593,22.13,25965.0
30370,-30.96,63788.0
26542,-7.29,59960.0
24940,-31.28,58358.0
19906,-37.61,53324.0
26752,8.06,60170.0
5766,0.0,33830.0
29095,33.56,62513.0
21536,9.69,54954.0
29242,10.33,62660.0
2876,0.0,29915.0
17699,8.58,51117.0
3642,8.63,30686.0
15320,0.01,48106.0
19475,9.34,52893.0
21187,-9.47,54605.0
13142,5.79,45432.0
9824,-0.01,39457.0
7160,-0.0,35754.0
14487,-0.09,47135.0
5230,-3.03,33145.0
8351,0.0,36977.0
29269,-32.19,62687.0
14149,0.02,46469.0
7070,0.01,35647.0
2799,0.0,29838.0
22633,-6.33,56051.0
9695,-13.98,39328.0
3582,0.01,30626.0
20461,38.98,53879.0
11298,-0.0,42752.0
3935,-0.0,31399.0
4896,0.0,32810.0
4300,-4.33,32203.0
22684,6.3,56102.0
18561,35.3,51979.0
17792,-27.86,51210.0
1712,-27.86,28515.0
6757,3.35,35125.0
26689,35.64,60107.0
24945,28.1,58363.0
25798,-8.04,59216.0
1904,0.01,28709.0
31023,-47.85,64441.0
20798,5.69,54216.0
19181,28.56,52599.0
9418,-0.0,38227.0
26215,28.69,59633.0
27933,-42.98,61351.0
22295,-8.8,55713.0
3027,-0.01,30067.0
24450,6.16,57868.0
12681,12.85,44963.0
13587,32.24,45887.0
22241,9.11,55659.0
18372,13.91,51790.0
7318,-5.36,35912.0
10160,-0.0,39804.0
19312,-10.42,52730.0
15410,-21.89,48663.0
13276,4.51,45572.0
28564,14.3,61982.0
23351,6.83,56769.0
2499,-0.39,29451.0
28501,8.8,61919.0
7334,-8.25,35928.0
20725,-6.01,54143.0
10902,0.0,41699.0
11927,-0.01,44130.0
9112,3.26,37909.0
497,-0.0,25851.0
27302,-7.94,60720.0
31776,9.95,65194.0
30494,9.66,63912.0
8362,-0.0,36989.0
6800,0.11,35168.0
23907,-8.52,57325.0
31852,15.26,65270.0
22186,6.29,55604.0
882,5.98,26375.0
27542,8.73,60960.0
27188,-5.9,60606.0
12506,-0.01,44785.0
24966,-9.31,58384.0
11885,0.09,44088.0
23557,7.22,56975.0
22439,-5.56,55857.0
5636,-2.48,33700.0
22913,-17.71,56331.0
11231,0.11,42685.0
3671,0.11,30715.0
19648,5.05,53066.0
511,-0.01,25865.0
1529,0.0,28184.0
10928,0.0,41725.0
29051,-41.68,62469.0
21066,9.37,54484.0
20755,-7.45,54173.0
26491,10.41,59909.0
29580,-11.64,62998.0
27538,8.07,60956.0
4041,-0.01,31945.0
4331,-0.29,32235.0
5731,-0.24,33795.0
21102,9.57,54520.0
5012,0.0,32926.0
15657,6.81,48915.0
8886,0.0,37684.0
15644,3.7,48902.0
10528,-0.02,41312.0
15100,6.06,47760.0
13192,7.07,45485.0
24353,-21.63,57771.0
20164,27.86,53582.0
28869,10.09,62287.0
16840,0.01,50151.0
29031,-30.52,62449.0
16944,9.23,50257.0
10598,-0.01,41382.0
1657,0.01,28312.0
7404,-6.58,35998.0
14280,0.0,46604.0
31718,9.29,65136.0
6331,0.0,34697.0
4539,-4.31,32453.0
23013,11.45,56431.0
10240,-0.14,40558.0
19129,-17.86,52547.0
17749,10.19,51167.0
14874,0.01,47531.0
19658,-23.86,53076.0
3796,-0.0,31259.0
19530,15.35,52948.0
23862,8.64,57280.0
29299,-28.32,62717.0
3733,0.02,30777.0
23286,-10.84,56704.0
15029,0.63,47687.0
27903,-20.56,61321.0
21098,6.01,54516.0
4593,-4.33,32507.0
31683,-12.58,65101.0
12246,-0.01,44466.0
12587,-0.01,44867.0
15152,6.49,47813.0
10552,-0.01,41336.0
26878,-6.99,60296.0
20484,-24.69,53902.0
29107,33.71,62525.0
4037,-0.01,31940.0
31006,8.69,64424.0
26798,27.23,60216.0
21466,6.68,54884.0
7131,0.0,35724.0
6463,-2.77,34829.0
15480,-0.01,48735.0
6019,0.01,34380.0
10614,-6.52,41398.0
28592,31.01,62010.0
5044,-0.02,32958.0
29096,-33.56,62514.0
26996,-18.39,60414.0
8286,0.02,36911.0
10770,-0.36,41555.0
29521,24.58,62939.0
29440,11.57,62858.0
558,-0.0,25912.0
9682,-10.27,39315.0
28353,-29.47,61771.0
26442,-7.45,59860.0
28884,12.53,62302.0
25245,12.67,58663.0
17576,10.77,50994.0
12994,0.01,45284.0
1464,-0.01,27672.0
31009,-20.63,64427.0
3722,0.01,30767.0
12794,-28.11,45080.0
20534,6.08,53952.0
18690,-10.03,52108.0
27896,8.77,61314.0
2,0.0,25274.0
20783,-6.91,54201.0
12907,12.07,45197.0
23776,14.26,57194.0
20372,13.11,53790.0
6425,-3.23,34791.0
4712,0.01,32625.0
31380,21.49,64798.0
30577,-34.19,63995.0
2161,0.0,29115.0
13613,2.46,45915.0
5472,-5.23,33535.0
26598,-7.14,60016.0
6499,-2.82,34867.0
29771,10.41,63189.0
19222,-11.78,52640.0
402,-27.92,25755.0
3604,-4.18,30648.0
5679,-5.56,33742.0
26566,-5.8,59984.0
12228,0.01,44448.0
22595,20.55,56013.0
1708,-36.59,28511.0
4052,0.0,31954.0
28429,-9.19,61847.0
31448,8.61,64866.0
26511,7.67,59929.0
760,6.9,26135.0
4382,15.69,32296.0
26227,17.9,59645.0
19659,22.13,53077.0
28950,-8.08,62368.0
14521,0.01,47169.0
8236,0.01,36860.0
13666,0.0,45968.0
14478,-0.11,46806.0
29239,-10.32,62657.0
17100,0.21,50413.0
24770,10.12,58188.0
3382,-3.6,30425.0
21356,6.73,54774.0
15153,6.49,47814.0
18217,12.02,51635.0
655,0.09,26029.0
7257,0.0,35851.0
25368,24.6,58786.0
14664,-0.01,47315.0
4290,-7.25,32193.0
13452,-0.01,45748.0
21614,10.97,55032.0
28026,8.13,61444.0
17922,20.69,51340.0
6292,-0.01,34658.0
20949,9.32,54367.0
10753,-0.33,41537.0
10878,-0.31,41675.0
27026,-15.44,60444.0
2124,-0.12,28931.0
5605,0.03,33668.0
18835,16.73,52253.0
26277,63.38,59695.0
2956,-0.01,29996.0
24376,12.5,57794.0
758,8.77,26131.0
11346,0.0,42800.0
3742,-0.01,30786.0
8593,10.82,37377.0
11897,0.02,44099.0
14705,5.36,47356.0
22764,5.42,56182.0
23228,-10.82,56646.0
27349,7.08,60767.0
29942,-23.28,63360.0
27347,7.65,60765.0
988,-0.01,26481.0
19130,-15.95,52548.0
25517,-15.77,58935.0
23512,-6.84,56930.0
16482,0.0,49791.0
18912,-15.8,52330.0
9120,5.77,37917.0
20704,5.57,54122.0
25933,7.89,59351.0
8250,0.0,36875.0
514,0.0,25870.0
23846,9.89,57264.0
27726,34.99,61144.0
5506,-2.03,33569.0
22123,-7.53,55541.0
12873,4.5,45162.0
19801,12.65,53219.0
20823,-5.62,54241.0
29822,-28.28,63240.0
28980,-9.03,62398.0
29853,18.85,63271.0
3237,-0.01,30279.0
12558,-0.0,44838.0
28880,8.87,62298.0
13667,0.01,45969.0
28951,9.44,62369.0
24091,-25.93,57509.0
16464,-0.02,49773.0
14022,0.01,46340.0
22888,30.37,56306.0
20481,27.83,53899.0
26698,-38.14,60116.0
2668,0.01,29621.0
19064,-41.72,52482.0
27181,5.8,60599.0
21657,-11.02,55075.0
28576,28.41,61994.0
4235,-6.89,32138.0
27708,30.21,61126.0
20010,-17.98,53428.0
8498,4.25,37281.0
18387,18.93,51805.0
14853,0.01,47510.0
1409,13.74,27615.0
31498,17.86,64916.0
5972,0.01,34332.0
576,-0.18,25947.0
7502,9.34,36107.0
23432,-5.68,56850.0
5095,-0.01,33009.0
6018,0.01,34379.0
30123,10.32,63541.0
14140,0.01,46459.0
354,0.01,25628.0
23909,-6.71,57327.0
21410,5.99,54828.0
19551,-25.56,52969.0
28467,8.74,61885.0
26854,7.81,60272.0
16643,3.55,49954.0
30337,21.14,63755.0
6590,-7.01,34958.0
3760,-0.0,30805.0
3508,-3.33,30552.0
15050,8.56,47709.0
3717,-0.01,30761.0
5788,0.01,33852.0
22127,-5.49,55545.0
21247,40.49,54665.0
31922,9.91,65340.0
31413,-8.93,64831.0
29275,-36.88,62693.0
17710,10.16,51128.0
4340,-0.51,32243.0
21917,-9.63,55335.0
5705,-0.7,33769.0
380,-5.07,25734.0
17839,9.55,51257.0
25047,7.31,58465.0
23001,21.48,56419.0
20341,-10.43,53759.0
7486,-0.44,36080.0
15927,0.0,49191.0
12632,-0.01,44914.0
10826,-30.3,41623.0
22563,30.52,55981.0
21386,5.18,54804.0
13694,0.0,45999.0
12488,-0.0,44768.0
13079,27.3,45369.0
26677,37.05,60095.0
6031,-0.01,34393.0
9468,-0.0,38277.0
863,0.02,26356.0
26546,-7.43,59964.0
29064,20.55,62482.0
6193,-0.01,34559.0
25702,-14.1,59120.0
10971,-0.0,41768.0
20737,-7.09,54155.0
20189,-39.12,53607.0
17729,9.52,51147.0
18493,10.53,51911.0
1274,0.1,27480.0
915,2.83,26408.0
24111,-24.82,57529.0
29511,17.67,62929.0
4345,-0.57,32248.0
13900,23.52,46215.0
14951,0.02,47608.0
14826,-0.01,47483.0
7051,0.01,35627.0
8357,-0.0,36984.0
10837,-17.47,41634.0
3371,-3.12,30413.0
16946,7.24,50259.0
4774,-0.0,32689.0
11518,0.01,43221.0
11392,0.0,42846.0
16501,-0.0,49810.0
501,-0.0,25855.0
25627,8.69,59045.0
